id,internal_id,title_abbreviation,address,price,price_per_unit_area,size_with_square_meter,construction_year,levels,bedrooms,bathrooms,date,extraction_date,geo_lat,geo_lng,company_title,account_id,ad_group_id,url,dimos,perioxi,type,area,price_per_area,level_list,min_level,level_length,temp_no,temp_date_unit,days_passed
814904142,47135894,Διαμέρισμα 32 τ.μ.,Αθήνα (Άνω Πατήσια),320.0,10,32 τ.μ.,1972.0,['0.5'],1.0,1.0,πριν από 3 ημέρες,2023-06-01,38.01881407008979,23.737912456655835,,2166344.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814904142/athhna-anw-pathsia-320-32,Αθήνα,Άνω Πατήσια,Διαμέρισμα,32.0,10.0,[0.5],0.5,1,3,ημ,3
814821615,47132874,Διαμέρισμα 40 τ.μ.,Αθήνα (Νέα Κυψέλη),500.0,13,40 τ.μ.,1980.0,['3'],1.0,1.0,πριν από 4 ημέρες,2023-06-01,37.99816738958971,23.741908008599065,,2266844.0,459021.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814821615/athhna-nea-kypselh-500-40,Αθήνα,Νέα Κυψέλη,Διαμέρισμα,40.0,12.5,[3.0],3.0,1,4,ημ,4
814821284,47132855,Διαμέρισμα 95 τ.μ.,Αθήνα (Κουντουριώτικα),700.0,7,95 τ.μ.,1990.0,['5'],2.0,1.0,πριν από 4 ημέρες,2023-06-01,37.987962,23.755601,React Real Estate,1141733.0,458267.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814821284/athhna-koyntoyriwtika-700-95,Αθήνα,Κουντουριώτικα,Διαμέρισμα,95.0,7.368421052631579,[5.0],5.0,1,4,ημ,4
706212409,43470739,Διαμέρισμα 50 τ.μ.,Αθήνα (Κυψέλη),420.0,8,50 τ.μ.,,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.001662,23.734964,,310204.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/706212409/athhna-kypselh-420-50,Αθήνα,Κυψέλη,Διαμέρισμα,50.0,8.4,[1.0],1.0,1,2,μή,60
815046098,47142296,Διαμέρισμα 23 τ.μ.,Αθήνα (Λόφος Σκουζέ),290.0,13,23 τ.μ.,1972.0,['2'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.998792,23.717922,Family Brokers,1536948.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815046098/athhna-lofos-skoyze-290-23,Αθήνα,Λόφος Σκουζέ,Διαμέρισμα,23.0,12.608695652173912,[2.0],2.0,1,2,ημ,2
814765695,47130875,Διαμέρισμα 32 τ.μ.,Αθήνα (Πεδίον Άρεως),440.0,14,32 τ.μ.,1975.0,['1'],1.0,1.0,πριν από 5 ημέρες,2023-06-01,37.99563356133393,23.73627562649233,,88577.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814765695/athhna-pedion-arews-440-32,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,32.0,13.75,[1.0],1.0,1,5,ημ,5
814158885,47102204,Διαμέρισμα 67 τ.μ.,Αθήνα (Πλατεία Αμερικής),590.0,9,67 τ.μ.,1975.0,['3'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00259559463577,23.733360244915385,,554757.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814158885/athhna-plateia-amerikhs-590-67,Αθήνα,Πλατεία Αμερικής,Διαμέρισμα,67.0,8.805970149253731,[3.0],3.0,1,2,εβ,14
815049123,47142626,Διαμέρισμα 60 τ.μ.,Αθήνα (Νεάπολη),550.0,9,60 τ.μ.,,['2'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.987847,23.749382,Infocasa,219757.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815049123/athhna-neapolh-550-60,Αθήνα,Νεάπολη,Διαμέρισμα,60.0,9.166666666666666,[2.0],2.0,1,2,ημ,2
814199881,47103497,Διαμέρισμα 67 τ.μ.,Αθήνα (Γούβα),650.0,10,67 τ.μ.,1995.0,['4'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.95877071115047,23.74398847466236,,115588.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814199881/athhna-goyva-650-67,Αθήνα,Γούβα,Διαμέρισμα,67.0,9.701492537313433,[4.0],4.0,1,2,εβ,14
814203666,47103951,Διαμέρισμα 47 τ.μ.,Αθήνα (Νέος Κόσμος),580.0,12,47 τ.μ.,,['1'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.95930943450932,23.72692494691876,,1290476.0,455901.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814203666/athhna-neos-kosmos-580-47,Αθήνα,Νέος Κόσμος,Διαμέρισμα,47.0,12.340425531914894,[1.0],1.0,1,2,εβ,14
814130106,47100758,Διαμέρισμα 32 τ.μ.,Αθήνα (Άγιος Λουκάς),380.0,12,32 τ.μ.,,['3'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.01436317548275,23.73658467979189,,1135251.0,455030.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814130106/athhna-agios-loykas-380-32,Αθήνα,Άγιος Λουκάς,Διαμέρισμα,32.0,11.875,[3.0],3.0,1,2,εβ,14
814302659,47108979,Διαμέρισμα 70 τ.μ.,Αθήνα (Λυκαβηττός),800.0,11,70 τ.μ.,1964.0,['2'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.981215038374735,23.747419453868304,,2265321.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814302659/athhna-lykavhttos-800-70,Αθήνα,Λυκαβηττός,Διαμέρισμα,70.0,11.428571428571429,[2.0],2.0,1,1,εβ,7
814238199,47105466,Διαμέρισμα 52 τ.μ.,Αθήνα (Κάτω Πετράλωνα),650.0,13,52 τ.μ.,1972.0,['4'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.96609203837482,23.706808497241,,808923.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814238199/athhna-katw-petralwna-650-52,Αθήνα,Κάτω Πετράλωνα,Διαμέρισμα,52.0,12.5,[4.0],4.0,1,1,εβ,7
814501802,47118237,Διαμέρισμα 24 τ.μ.,Αθήνα (Πλατεία Αττικής),280.0,12,24 τ.μ.,,['4'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.99357488936347,23.72402854463839,Downtown Properties,1942079.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814501802/athhna-plateia-attikhs-280-24,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,24.0,11.666666666666666,[4.0],4.0,1,1,εβ,7
814829040,47133051,Διαμέρισμα 90 τ.μ.,Αθήνα (Πλατεία Αττικής),700.0,8,90 τ.μ.,1970.0,['5'],2.0,1.0,πριν από 4 ημέρες,2023-06-01,37.99963577549444,23.72071944710535,Energy Real Estate,2203409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814829040/athhna-plateia-attikhs-700-90,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,90.0,7.777777777777778,[5.0],5.0,1,4,ημ,4
738244963,44455377,Διαμέρισμα 110 τ.μ.,Αθήνα (Νεάπολη),500.0,5,110 τ.μ.,1930.0,['0'],4.0,1.0,πριν από 2 μήνες,2023-06-01,37.988281,23.748895,,2089128.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/738244963/athhna-neapolh-500-110,Αθήνα,Νεάπολη,Διαμέρισμα,110.0,4.545454545454546,[0.0],0.0,1,2,μή,60
814940507,47137320,Διαμέρισμα 54 τ.μ.,Αθήνα (Μακρυγιάννη (Ακρόπολη)),900.0,17,54 τ.μ.,1970.0,['-0.5'],1.0,1.0,πριν από 3 ημέρες,2023-06-01,37.96741649470785,23.725302226568463,Wonder International Realty,1652490.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814940507/athhna-makrygiannh-akropolh-900-54,Αθήνα,,Διαμέρισμα,54.0,16.666666666666668,[-0.5],-0.5,1,3,ημ,3
814895020,47135320,Διαμέρισμα 50 τ.μ.,Αθήνα (Κάτω Πατήσια),450.0,9,50 τ.μ.,2010.0,['2'],,1.0,πριν από 3 ημέρες,2023-06-01,38.01292989963369,23.72539240198761,Casa Venta Real Estate,2167189.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814895020/athhna-katw-pathsia-450-50,Αθήνα,Κάτω Πατήσια,Διαμέρισμα,50.0,9.0,[2.0],2.0,1,3,ημ,3
814563228,47120550,Μονοκατοικία 120 τ.μ.,Αθήνα (Φιλοπάππου),1950.0,16,120 τ.μ.,1931.0,['0.5'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.96419668478299,23.715717540390067,,629417.0,458598.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814563228/athhna-filopappoy-1950-120,Αθήνα,Φιλοπάππου,Μονοκατοικία,120.0,16.25,[0.5],0.5,1,1,εβ,7
814581086,47121431,Διαμέρισμα 48 τ.μ.,Αθήνα (Πλατεία Αττικής),370.0,8,48 τ.μ.,1970.0,['0.5'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.002091,23.722339,Nova Real Estate,1331025.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814581086/athhna-plateia-attikhs-370-48,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,48.0,7.708333333333333,[0.5],0.5,1,1,εβ,7
814851022,47133523,Διαμέρισμα 60 τ.μ.,Αθήνα (Άνω Πατήσια),420.0,7,60 τ.μ.,1975.0,['2'],1.0,1.0,πριν από 4 ημέρες,2023-06-01,38.02165491309306,23.7359824855513,,33013.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814851022/athhna-anw-pathsia-420-60,Αθήνα,Άνω Πατήσια,Διαμέρισμα,60.0,7.0,[2.0],2.0,1,4,ημ,4
815050606,47142829,Διαμέρισμα 70 τ.μ.,Αθήνα (Κολιάτσου),550.0,8,70 τ.μ.,1956.0,['0.5'],2.0,1.0,πριν από 2 ημέρες,2023-06-01,38.00923657228781,23.73340013927645,Sqm Realtors,2149056.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815050606/athhna-koliatsoy-550-70,Αθήνα,Κολιάτσου,Διαμέρισμα,70.0,7.857142857142857,[0.5],0.5,1,2,ημ,2
814246857,47105870,Διαμέρισμα 40 τ.μ.,Αθήνα (Νέα Κυψέλη),300.0,8,40 τ.μ.,1980.0,['0'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.00362003856629,23.74806761822412,Evnia Real Estate,1908493.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814246857/athhna-nea-kypselh-300-40,Αθήνα,Νέα Κυψέλη,Διαμέρισμα,40.0,7.5,[0.0],0.0,1,1,εβ,7
814377368,47112528,Διαμέρισμα 75 τ.μ.,Αθήνα (Κεραμεικός),600.0,8,75 τ.μ.,2009.0,['0'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.982909,23.716878,Nova Real Estate,1331025.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814377368/athhna-kerameikos-600-75,Αθήνα,Κεραμεικός,Διαμέρισμα,75.0,8.0,[0.0],0.0,1,1,εβ,7
814773456,47131535,Διαμέρισμα 110 τ.μ.,Αθήνα (Βαρνάβα),900.0,8,110 τ.μ.,1970.0,['2'],2.0,2.0,πριν από 5 ημέρες,2023-06-01,37.96443,23.74331,One Real Estate,1168303.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814773456/athhna-varnava-900-110,Αθήνα,Βαρνάβα,Διαμέρισμα,110.0,8.181818181818182,[2.0],2.0,1,5,ημ,5
814584742,47121773,Διαμέρισμα 51 τ.μ.,Αθήνα (Κυψέλη),350.0,7,51 τ.μ.,,['0.5'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.996601,23.737175,Bargaingreece,1925641.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814584742/athhna-kypselh-350-51,Αθήνα,Κυψέλη,Διαμέρισμα,51.0,6.862745098039215,[0.5],0.5,1,1,εβ,7
814161296,47102284,Διαμέρισμα 34 τ.μ.,Αθήνα (Άνω Πετράλωνα),500.0,15,34 τ.μ.,1972.0,['2'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.9680061875132,23.71094634809072,Casa Futura ,1390547.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814161296/athhna-anw-petralwna-500-34,Αθήνα,Άνω Πετράλωνα,Διαμέρισμα,34.0,14.705882352941176,[2.0],2.0,1,2,εβ,14
814741116,47129440,Διαμέρισμα 27 τ.μ.,Αθήνα (Κουκάκι),400.0,15,27 τ.μ.,1980.0,['2'],,1.0,πριν από 5 ημέρες,2023-06-01,37.965013,23.723728,,284850.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814741116/athhna-koykaki-400-27,Αθήνα,Κουκάκι,Διαμέρισμα,27.0,14.814814814814815,[2.0],2.0,1,5,ημ,5
814422199,47114919,Διαμέρισμα 74 τ.μ.,Αθήνα (Πλατεία Αμερικής),460.0,6,74 τ.μ.,1975.0,['2'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.002329,23.733575,Τσαούσης - Σταυρόπουλος,215073.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814422199/athhna-plateia-amerikhs-460-74,Αθήνα,Πλατεία Αμερικής,Διαμέρισμα,74.0,6.216216216216216,[2.0],2.0,1,1,εβ,7
814519381,47119524,Διαμέρισμα 50 τ.μ.,Αθήνα (Κυψέλη),500.0,10,50 τ.μ.,,['1'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.0040977029577,23.743040473106905,,1822111.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814519381/athhna-kypselh-500-50,Αθήνα,Κυψέλη,Διαμέρισμα,50.0,10.0,[1.0],1.0,1,1,εβ,7
814753422,47129963,Διαμέρισμα 70 τ.μ.,Αθήνα (Μακρυγιάννη (Ακρόπολη)),1300.0,19,70 τ.μ.,1955.0,['0.5'],2.0,1.0,πριν από 5 ημέρες,2023-06-01,37.9669839726655,23.726911396666388,,2250745.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814753422/athhna-makrygiannh-akropolh-1300-70,Αθήνα,,Διαμέρισμα,70.0,18.571428571428573,[0.5],0.5,1,5,ημ,5
814437159,47115527,Διαμέρισμα 46 τ.μ.,Αθήνα (Ελληνορώσων),650.0,14,46 τ.μ.,1950.0,['1'],,1.0,πριν από 1 εβδομάδα,2023-06-01,37.994464,23.772794,Greekorner Real Estate,26576.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814437159/athhna-ellhnorwswn-650-46,Αθήνα,Ελληνορώσων,Διαμέρισμα,46.0,14.130434782608695,[1.0],1.0,1,1,εβ,7
814834453,47133204,Διαμέρισμα 81 τ.μ.,Αθήνα (Αγία Παρασκευή),550.0,7,81 τ.μ.,,['2'],2.0,,πριν από 4 ημέρες,2023-06-01,38.01446131292165,23.73107843402311,,797671.0,458247.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814834453/athhna-agia-paraskeyh-550-81,Αθήνα,Αγία Παρασκευή,Διαμέρισμα,81.0,6.790123456790123,[2.0],2.0,1,4,ημ,4
767076737,45180459,Διαμέρισμα 80 τ.μ.,Αθήνα (Πλατεία Αττικής),540.0,7,80 τ.μ.,1967.0,['5'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.994461,23.726068,,1744849.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/767076737/athhna-plateia-attikhs-540-80,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,80.0,6.75,[5.0],5.0,1,2,μή,60
814711197,47128585,Διαμέρισμα 20 τ.μ.,Αθήνα (Αγία Παρασκευή),320.0,16,20 τ.μ.,1980.0,['6'],1.0,,πριν από 6 ημέρες,2023-06-01,38.013873368526966,23.73151849291305,Energy Real Estate,2203409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814711197/athhna-agia-paraskeyh-320-20,Αθήνα,Αγία Παρασκευή,Διαμέρισμα,20.0,16.0,[6.0],6.0,1,6,ημ,6
814688918,47126626,Διαμέρισμα 72 τ.μ.,Αθήνα (Κουντουριώτικα),500.0,7,72 τ.μ.,1960.0,['4'],2.0,1.0,πριν από 6 ημέρες,2023-06-01,37.989503,23.75527,Provis Real Estate,1332454.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814688918/athhna-koyntoyriwtika-500-72,Αθήνα,Κουντουριώτικα,Διαμέρισμα,72.0,6.944444444444445,[4.0],4.0,1,6,ημ,6
814391857,47113530,Διαμέρισμα 55 τ.μ.,Αθήνα (Νέος Κόσμος),550.0,10,55 τ.μ.,1971.0,['6'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.958887,23.72728,Aspis Real Estate Καλλιθέα,214332.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814391857/athhna-neos-kosmos-550-55,Αθήνα,Νέος Κόσμος,Διαμέρισμα,55.0,10.0,[6.0],6.0,1,1,εβ,7
814298078,47108599,Διαμέρισμα 51 τ.μ.,Αθήνα (Νεάπολη),790.0,15,51 τ.μ.,1972.0,['4'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.987514,23.743178,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814298078/athhna-neapolh-790-51,Αθήνα,Νεάπολη,Διαμέρισμα,51.0,15.490196078431373,[4.0],4.0,1,1,εβ,7
814693370,47126886,Διαμέρισμα 52 τ.μ.,Αθήνα (Άγιος Νικόλαος),480.0,9,52 τ.μ.,1966.0,['2'],1.0,1.0,πριν από 6 ημέρες,2023-06-01,38.005913,23.727528,Nova Real Estate,1331025.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814693370/athhna-agios-nikolaos-480-52,Αθήνα,Άγιος Νικόλαος,Διαμέρισμα,52.0,9.23076923076923,[2.0],2.0,1,6,ημ,6
814501413,47118174,Διαμέρισμα 51 τ.μ.,Αθήνα (Γούβα),500.0,10,51 τ.μ.,1970.0,['4'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.95868549595826,23.743444820986483,,1512879.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814501413/athhna-goyva-500-51,Αθήνα,Γούβα,Διαμέρισμα,51.0,9.803921568627452,[4.0],4.0,1,1,εβ,7
812342669,46990811,Διαμέρισμα 52 τ.μ.,Αθήνα (Πεδίον Άρεως),400.0,8,52 τ.μ.,1978.0,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.996348,23.7409,Provis Real Estate,1332454.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812342669/athhna-pedion-arews-400-52,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,52.0,7.6923076923076925,[1.0],1.0,1,2,μή,60
813946179,47087889,Διαμέρισμα 30 τ.μ.,Αθήνα (Κουκάκι),500.0,17,30 τ.μ.,1980.0,['5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.96298850353279,23.71924572722349,,2264167.0,452525.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813946179/athhna-koykaki-500-30,Αθήνα,Κουκάκι,Διαμέρισμα,30.0,16.666666666666668,[5.0],5.0,1,2,εβ,14
814412345,47114805,Διαμέρισμα 63 τ.μ.,Αθήνα (Ερυθρός),650.0,10,63 τ.μ.,1967.0,['2'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.99137736024707,23.76917395800848,,1897828.0,455844.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814412345/athhna-erythros-650-63,Αθήνα,Ερυθρός,Διαμέρισμα,63.0,10.317460317460318,[2.0],2.0,1,1,εβ,7
529760064,38578526,Διαμέρισμα 66 τ.μ.,Αθήνα (Κουντουριώτικα),750.0,11,66 τ.μ.,2010.0,['6'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.98919791790095,23.75364163874008,,82464.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/529760064/athhna-koyntoyriwtika-750-66,Αθήνα,Κουντουριώτικα,Διαμέρισμα,66.0,11.363636363636363,[6.0],6.0,1,2,μή,60
814690721,47126742,Διαμέρισμα 101 τ.μ.,Αθήνα (Αμπελόκηποι),900.0,9,101 τ.μ.,1970.0,['3'],2.0,1.0,πριν από 6 ημέρες,2023-06-01,37.988203,23.760665,RE/MAX Plus,216677.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814690721/athhna-ampelokhpoi-900-101,Αθήνα,Αμπελόκηποι,Διαμέρισμα,101.0,8.910891089108912,[3.0],3.0,1,6,ημ,6
815043676,47141857,Διαμέρισμα 25 τ.μ.,Αθήνα (Παγκράτι),370.0,15,25 τ.μ.,,['1'],1.0,,πριν από 2 ημέρες,2023-06-01,37.96898780814486,23.75281985410623,,2169213.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815043676/athhna-pagkrati-370-25,Αθήνα,Παγκράτι,Διαμέρισμα,25.0,14.8,[1.0],1.0,1,2,ημ,2
814291982,47107885,Διαμέρισμα 26 τ.μ.,Αθήνα (Κουντουριώτικα),550.0,21,26 τ.μ.,,['0'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.98410930506441,23.75495686094903,,2264457.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814291982/athhna-koyntoyriwtika-550-26,Αθήνα,Κουντουριώτικα,Διαμέρισμα,26.0,21.153846153846153,[0.0],0.0,1,1,εβ,7
815026394,47140667,Διαμέρισμα 75 τ.μ.,Αθήνα (Προφήτης Ηλίας),575.0,8,75 τ.μ.,1975.0,['2'],2.0,1.0,πριν από 2 ημέρες,2023-06-01,37.96491210466149,23.748029071035493,Icon Real Estate,1631866.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815026394/athhna-profhths-hlias-575-75,Αθήνα,Προφήτης Ηλίας,Διαμέρισμα,75.0,7.666666666666667,[2.0],2.0,1,2,ημ,2
813663193,47066890,Διαμέρισμα 75 τ.μ.,Αθήνα (Χίλτον),600.0,8,75 τ.μ.,1962.0,['4'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.974148234422046,23.747682699263365,,84389.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813663193/athhna-chilton-600-75,Αθήνα,Χίλτον,Διαμέρισμα,75.0,8.0,[4.0],4.0,1,3,εβ,21
814695981,47127051,Διαμέρισμα 83 τ.μ.,Αθήνα (Μουσείο),690.0,8,83 τ.μ.,1968.0,['3'],1.0,1.0,πριν από 6 ημέρες,2023-06-01,37.99100275113062,23.732886134205938,New Deal ,211836.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814695981/athhna-moyseio-690-83,Αθήνα,Μουσείο,Διαμέρισμα,83.0,8.313253012048193,[3.0],3.0,1,6,ημ,6
815005549,47139570,Διαμέρισμα 53 τ.μ.,Αθήνα (Κάτω Πετράλωνα),580.0,11,53 τ.μ.,1974.0,['4'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.96885193582885,23.70518131671674,Family Brokers,1536948.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815005549/athhna-katw-petralwna-580-53,Αθήνα,Κάτω Πετράλωνα,Διαμέρισμα,53.0,10.943396226415095,[4.0],4.0,1,2,ημ,2
814953378,47138293,Διαμέρισμα 70 τ.μ.,Αθήνα (Μπακνανά),660.0,9,70 τ.μ.,1975.0,['1'],2.0,1.0,πριν από 3 ημέρες,2023-06-01,37.94909017275647,23.722683856243894,Pro Real Estate,2260008.0,452573.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814953378/athhna-mpaknana-660-70,Αθήνα,Μπακνανά,Διαμέρισμα,70.0,9.428571428571429,[1.0],1.0,1,3,ημ,3
